"last","st","chamber","id","subcommittee","account","department","recipient","location","project","budget_request","additional_amount","amount","first.x","multi","origination","member_amount","house_mem","sentate_mem","house_tot","senate_tot","first.y","middle_name","suffix","nickname","full_name","birthday","gender","district","senate_class","party","bioguide_id"
"Blumenthal","CT","S",5333,"LHHS","Elementary and Secondary Education","Department of Education",NA,"Hartford","East Hartford Public Schools, CT, for the Manufacturing Academy and Internship program, including purchase of equipment",NA,NA,730000,NA,2,"S",365000,0,2,0,730000,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",5361,"LHHS","Elementary and Secondary Education","Department of Education",NA,NA,"Hartford Public Library, CT, for educational programs for immigrant, refugee and English learner students",NA,NA,305000,NA,2,"S",152500,0,2,0,305000,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",5362,"LHHS","Elementary and Secondary Education","Department of Education",NA,NA,"Hartford Stage, CT, for arts-based summer education programming",NA,NA,1e+05,NA,2,"S",50000,0,2,0,1e+05,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",5414,"LHHS","Elementary and Secondary Education","Department of Education",NA,NA,"NAFI Connecticut, Inc., CT, for career readiness initiative",NA,NA,218000,NA,2,"S",109000,0,2,0,218000,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",5421,"LHHS","Elementary and Secondary Education","Department of Education",NA,NA,"New Haven Reads Community Book Bank, CT, for Structured Literacy programming",NA,NA,150000,NA,2,"S",75000,0,2,0,150000,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",5453,"LHHS","Elementary and Secondary Education","Department of Education",NA,"Bridgeport","Regional Youth Adult Social Action Partnership, CT, for social-emotional learning initiative within Bridgeport Public Schools",NA,NA,125000,NA,2,"S",62500,0,2,0,125000,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",5477,"LHHS","Elementary and Secondary Education","Department of Education",NA,NA,"SoundWaters, Inc., CT, for afterschool and extracurricular programming, including purchase of equipment",NA,NA,361000,NA,2,"S",180500,0,2,0,361000,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",5531,"LHHS","Elementary and Secondary Education","Department of Education",NA,"Waterbury","Waterbury Public Schools, CT, to improve wireless access and connections, including purchase of equipment",NA,NA,259000,NA,2,"S",129500,0,2,0,259000,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",5815,"LHHS","Higher Education","Department of Education",NA,"New Haven","University of New Haven, CT, for the Center for Consumer Protection and Cybersecurity Project, including the purchase of equipment",NA,NA,326000,NA,2,"S",163000,0,2,0,326000,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",5921,"Interior","STAG- Drinking Water State Revolving Fund","Environmental Protection Agency",NA,NA,"School Hill Water Association for Clean Water for the School Hill Association",NA,NA,1200000,NA,2,"S",6e+05,0,2,0,1200000,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",5922,"Interior","STAG- Drinking Water State Revolving Fund","Environmental Protection Agency",NA,NA,"The South Central Regional Water Authority for Lake Gaillard Water Treatment Plant HVAC and Electrical Improvements",NA,NA,2647000,NA,2,"S",1323500,0,2,0,2647000,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",5923,"Interior","STAG- Drinking Water State Revolving Fund","Environmental Protection Agency",NA,NA,"The South Central Regional Water Authority for Seymour Well Treatment Facility Generator Replacement",NA,NA,716000,NA,2,"S",358000,0,2,0,716000,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",5924,"Interior","STAG- Drinking Water State Revolving Fund","Environmental Protection Agency",NA,NA,"The Metropolitan District Commission for Northeast Transmission Water Main",NA,NA,2500000,NA,2,"S",1250000,0,2,0,2500000,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",5925,"Interior","STAG- Drinking Water State Revolving Fund","Environmental Protection Agency",NA,NA,"Norwich Public Utilities for Poquetanuck Cove Crossing Water Interconnect",NA,NA,8e+05,NA,2,"S",4e+05,0,2,0,8e+05,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",6228,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Torrington","Town of Torrington Water Pollution Control Authority for Harris Drive Pump Station Upgrade",NA,NA,1600000,NA,2,"S",8e+05,0,2,0,1600000,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",6229,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Norwich","Norwich Public Utilities for Sewer Gravity Pipe Lining Project",NA,NA,8e+05,NA,2,"S",4e+05,0,2,0,8e+05,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",6230,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Monroe","Town of Monroe for Senior Center Septic Tank Replacement",NA,NA,2e+05,NA,2,"S",1e+05,0,2,0,2e+05,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",6231,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,NA,"Save the Sound for Designing and Demonstrating Green Infrastructure Alternatives Across Bridgeport",NA,NA,2e+05,NA,2,"S",1e+05,0,2,0,2e+05,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",6232,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,NA,"Save the Sound for Hamden Town Center Park-Green Stormwater Infrastructure",NA,NA,80000,NA,2,"S",40000,0,2,0,80000,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",6233,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Bridgeport","City of Bridgeport Water Pollution Control Authority (WPCA) for Design of the West Side Wastewater Treatment Plant Project",NA,NA,3e+06,NA,2,"S",1500000,0,2,0,3e+06,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",6622,"Interior","State and Private Forestry-Forest Resource Information and Analysis","Forest Service",NA,NA,"Naugatuck Valley Council of Governments for Regional Open Space Inventory",NA,NA,92000,NA,2,"S",46000,0,2,0,92000,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",6623,"Interior","State and Private Forestry-Forest Resource Information and Analysis","Forest Service",NA,"Bridgeport","Groundwork Bridgeport for Growing Bridgeport's Urban Forest",NA,NA,154000,NA,2,"S",77000,0,2,0,154000,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",6624,"Interior","State and Private Forestry-Forest Resource Information and Analysis","Forest Service",NA,NA,"Naugatuck Valley Council of Governments for Tree Canopy Assessment",NA,NA,1e+05,NA,2,"S",50000,0,2,0,1e+05,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",6648,"Interior","Historic Preservation Fund-Save America's Treasures Grants","National Park Service",NA,NA,"Antiquarian and Landmarks Society for Restoration & Interpretation at Nathan Hale Homestead",NA,NA,3e+05,NA,2,"S",150000,0,2,0,3e+05,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",6649,"Interior","Historic Preservation Fund-Save America's Treasures Grants","National Park Service",NA,"Bridgeport","City of Bridgeport for The Perry Memorial Arch Restoration",NA,NA,5e+05,NA,2,"S",250000,0,2,0,5e+05,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",6650,"Interior","Historic Preservation Fund-Save America's Treasures Grants","National Park Service",NA,NA,"Mystic Seaport Museum for Restoration of the 1866 National Historic Landmark Vessel EMMA C. BERRY",NA,NA,111000,NA,2,"S",55500,0,2,0,111000,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",6725,"Homeland","Federal Assistance-EOC","FEMA","CT Dep of Emergency Services and Public Protection",NA,"Connecticut Department of Emergency Services & Public Protection State Interagency Coordination Center",NA,NA,656000,NA,2,"S",328000,0,2,0,656000,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",6739,"Homeland","Federal Assistance-PDM","FEMA","City of Bridgeport","Bridgeport","Community Flooding Scoping in Bridgeport",NA,NA,742000,NA,2,"S",371000,0,2,0,742000,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",6752,"Homeland","Federal Assistance-PDM","FEMA","City of Hartford","Hartford","Hartford Closure Structure #1 Rehabilitation",NA,NA,1025000,NA,2,"S",512500,0,2,0,1025000,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",6858,"Homeland","Federal Assistance-EOC","FEMA","Town of Old Lyme","Old Lyme","Old Lyme Emergency Operations Center",NA,NA,708000,NA,2,"S",354000,0,2,0,708000,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blumenthal","CT","S",7202,"EW","Energy Projects","Department of Energy","Town of Hamden, CT","Town of Hamden","Town of Hamden Administrative Building Energy Efficiency Improvements",NA,6e+05,6e+05,NA,3,"B",2e+05,1,2,2e+05,4e+05,"Richard",NA,NA,NA,"Richard Blumenthal","2/13/46","M",NA,3,"Democrat","B001277"
"Blunt","MO","S",1061,"CJS","OJP-Byrne","DOJ","Greater St. Louis Inc. Foundation","St. Louis","Strengthening Downtown St. Louis Public Safety Program",NA,NA,1250000,NA,1,"S",1250000,0,1,0,1250000,"Roy",NA,NA,NA,"Roy Blunt","1/10/50","M",NA,3,"Republican","B000575"
"Blunt","MO","S",1246,"MilCon VA",NA,"Air National Guard","Rosecrans ANGB","St. Joseph","Maintenance Hangar: Planning and Design",NA,NA,3400000,NA,1,"S",3400000,0,1,0,3400000,"Roy",NA,NA,NA,"Roy Blunt","1/10/50","M",NA,3,"Republican","B000575"
"Blunt","MO","S",1249,"MilCon VA",NA,"Air National Guard","Jefferson Barracks ANGB",NA,"Combat Arms Training and Maintenance Facility: Planning and Design",NA,NA,730000,NA,1,"S",730000,0,1,0,730000,"Roy",NA,NA,NA,"Roy Blunt","1/10/50","M",NA,3,"Republican","B000575"
"Blunt","MO","S",1250,"MilCon VA",NA,"Air National Guard","Rosecrans ANGB","St. Joseph","Parking Apron: Planning and Design",NA,NA,2e+06,NA,1,"S",2e+06,0,1,0,2e+06,"Roy",NA,NA,NA,"Roy Blunt","1/10/50","M",NA,3,"Republican","B000575"
"Blunt","MO","S",1251,"MilCon VA",NA,"Air National Guard","Jefferson Barracks ANGB",NA,"ADAL Security Forces Facility: Unspecified Minor Construction",NA,NA,4500000,NA,1,"S",4500000,0,1,0,4500000,"Roy",NA,NA,NA,"Roy Blunt","1/10/50","M",NA,3,"Republican","B000575"
"Blunt","MO","S",1368,"THUD","Grants-in-Aid for Airports","Department of Transportation",NA,NA,"Springfield-Branson National Airport (SGF) Terminal Ramp Extension",NA,NA,6400000,NA,1,"S",6400000,0,1,0,6400000,"Roy",NA,NA,NA,"Roy Blunt","1/10/50","M",NA,3,"Republican","B000575"
"Blunt","MO","S",1369,"THUD","Grants-in-Aid for Airports","Department of Transportation",NA,NA,"Waynesville-St. Robert Regional Airport (TBN) Taxiway Extension",NA,NA,2500000,NA,1,"S",2500000,0,1,0,2500000,"Roy",NA,NA,NA,"Roy Blunt","1/10/50","M",NA,3,"Republican","B000575"
"Blunt","MO","S",1723,"THUD","Highway Infrastructure Programs","Department of Transportation",NA,NA,"South Loop Link",NA,NA,2.86e+08,NA,1,"S",2.86e+08,0,1,0,2.86e+08,"Roy",NA,NA,NA,"Roy Blunt","1/10/50","M",NA,3,"Republican","B000575"
"Blunt","MO","S",3854,"LHHS","Employment and Training Administration","Department of Labor",NA,NA,"Missouri Chamber Foundation, MO, for a healthcare apprenticeship program, including curriculum and supportive services",NA,NA,1350000,NA,1,"S",1350000,0,1,0,1350000,"Roy",NA,NA,NA,"Roy Blunt","1/10/50","M",NA,3,"Republican","B000575"
"Blunt","MO","S",3855,"LHHS","Employment and Training Administration","Department of Labor",NA,NA,"Missouri University of Science and Technology, MO, for an advanced manufacturing training program, including equipment",NA,NA,3e+06,NA,1,"S",3e+06,0,1,0,3e+06,"Roy",NA,NA,NA,"Roy Blunt","1/10/50","M",NA,3,"Republican","B000575"
"Blunt","MO","S",3872,"LHHS","Employment and Training Administration","Department of Labor",NA,NA,"Northeast Missouri Health Council, Inc., MO, for a dental and medical training program, including equipment and curriculum",NA,NA,660000,NA,1,"S",660000,0,1,0,660000,"Roy",NA,NA,NA,"Roy Blunt","1/10/50","M",NA,3,"Republican","B000575"
"Blunt","MO","S",3902,"LHHS","Employment and Training Administration","Department of Labor",NA,NA,"Rung Foundation, MO, for a workforce development program, including supportive services",NA,NA,490000,NA,1,"S",490000,0,1,0,490000,"Roy",NA,NA,NA,"Roy Blunt","1/10/50","M",NA,3,"Republican","B000575"
"Blunt","MO","S",3925,"LHHS","Employment and Training Administration","Department of Labor",NA,"St. Louis","St. Louis Community College, MO, for a drone pilot and geospatial technology training program, including equipment and curriculum",NA,NA,1e+06,NA,1,"S",1e+06,0,1,0,1e+06,"Roy",NA,NA,NA,"Roy Blunt","1/10/50","M",NA,3,"Republican","B000575"
"Blunt","MO","S",4265,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"BJC Behavioral Health, MO, for facilities and equipment",NA,NA,4500000,NA,1,"S",4500000,0,1,0,4500000,"Roy",NA,NA,NA,"Roy Blunt","1/10/50","M",NA,3,"Republican","B000575"
"Blunt","MO","S",4449,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"East Central College, MO, for facilities and equipment",NA,NA,3e+06,NA,1,"S",3e+06,0,1,0,3e+06,"Roy",NA,NA,NA,"Roy Blunt","1/10/50","M",NA,3,"Republican","B000575"
"Blunt","MO","S",4520,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,"Harris Stowe","Harris Stowe State University, MO, for facilities and equipment",NA,NA,2e+06,NA,1,"S",2e+06,0,1,0,2e+06,"Roy",NA,NA,NA,"Roy Blunt","1/10/50","M",NA,3,"Republican","B000575"
"Blunt","MO","S",4581,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,"Kansas City","Kansas City University, MO, for facilities and equipment",NA,NA,8e+06,NA,1,"S",8e+06,0,1,0,8e+06,"Roy",NA,NA,NA,"Roy Blunt","1/10/50","M",NA,3,"Republican","B000575"
"Blunt","MO","S",4665,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Metropolitan Community College, MO, for facilities and equipment",NA,NA,2e+06,NA,1,"S",2e+06,0,1,0,2e+06,"Roy",NA,NA,NA,"Roy Blunt","1/10/50","M",NA,3,"Republican","B000575"
"Blunt","MO","S",4675,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Missouri Southern State University, MO, for facilities and equipment",NA,NA,2e+06,NA,1,"S",2e+06,0,1,0,2e+06,"Roy",NA,NA,NA,"Roy Blunt","1/10/50","M",NA,3,"Republican","B000575"
"Blunt","MO","S",4676,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Missouri State University, MO, for facilities and equipment",NA,NA,3e+07,NA,1,"S",3e+07,0,1,0,3e+07,"Roy",NA,NA,NA,"Roy Blunt","1/10/50","M",NA,3,"Republican","B000575"
"Blunt","MO","S",4758,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Ozarks Healthcare, MO, for facilities and equipment",NA,NA,3e+06,NA,1,"S",3e+06,0,1,0,3e+06,"Roy",NA,NA,NA,"Roy Blunt","1/10/50","M",NA,3,"Republican","B000575"
"Blunt","MO","S",4765,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Pershing Memorial Hospital, MO, for facilities and equipment",NA,NA,1100000,NA,1,"S",1100000,0,1,0,1100000,"Roy",NA,NA,NA,"Roy Blunt","1/10/50","M",NA,3,"Republican","B000575"
"Blunt","MO","S",4824,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"SSM Health, MO, for facilities and equipment",NA,NA,3e+06,NA,1,"S",3e+06,0,1,0,3e+06,"Roy",NA,NA,NA,"Roy Blunt","1/10/50","M",NA,3,"Republican","B000575"
"Blunt","MO","S",4829,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,"St. Louis","Saint Louis University, MO, for facilities andequipment",NA,NA,4e+06,NA,1,"S",4e+06,0,1,0,4e+06,"Roy",NA,NA,NA,"Roy Blunt","1/10/50","M",NA,3,"Republican","B000575"
"Blunt","MO","S",4867,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Southeast Missouri State University , MO, for facilities and equipment",NA,NA,1e+07,NA,1,"S",1e+07,0,1,0,1e+07,"Roy",NA,NA,NA,"Roy Blunt","1/10/50","M",NA,3,"Republican","B000575"
"Blunt","MO","S",4868,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,"Stoddard County","Southeast Health Center of Stoddard County, MO, for facilities and equipment",NA,NA,5750000,NA,1,"S",5750000,0,1,0,5750000,"Roy",NA,NA,NA,"Roy Blunt","1/10/50","M",NA,3,"Republican","B000575"
"Blunt","MO","S",4885,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"St. Louis Children's Hospital, MO, for facilities and equipment",NA,NA,3500000,NA,1,"S",3500000,0,1,0,3500000,"Roy",NA,NA,NA,"Roy Blunt","1/10/50","M",NA,3,"Republican","B000575"
