last,state,chamber,id,subcommittee,account,department,recipient,location,project,budget_request,additional_amount,total,first.x,multi,origination,member_amount,house_mem,sentate_mem,house_tot,senate_tot,first.y,middle_name,suffix,nickname,full_name,birthday,gender,district,senate_class,party,bioguide_id
Auchincloss,MA,H,6851,Homeland,Federal Assistance-PDM,FEMA,Town of Hopedale,Hopedale,Feasibility Study to Dredge Hopedale Pond and Daylight the Mill River for Community Resilience and Water Quality Improvements,NA,NA,444870,NA,1,H,444870,1,0,444870,0,Jake,Daniel,NA,NA,Jake Auchincloss,1/29/88,M,4,NA,Democrat,A000148
Auchincloss,MA,H,6857,Homeland,Federal Assistance-PDM,FEMA,"Town of North Attleborough, Massachusetts",North Attleborough,Ten-Mile River Dredging,NA,NA,1482900,NA,1,H,1482900,1,0,1482900,0,Jake,Daniel,NA,NA,Jake Auchincloss,1/29/88,M,4,NA,Democrat,A000148
Axne,IA,H,114,AG,Rural Housing Service,"USDA, Rural Development",Noble Initiative Foundation,NA,Griswold Child Development Center,NA,NA,1000000,NA,1,H,1000000,1,0,1000000,0,Cynthia,NA,NA,NA,Cynthia Axne,4/20/65,F,3,NA,Democrat,A000378
Axne,IA,H,714,CJS,COPS Tech,DOJ,Windsor Heights Police and Fire Department,Windsor Heights,Windsor Heights P25 Radio Replacement Project,NA,NA,301000,NA,1,H,301000,0,1,0,301000,Cynthia,NA,NA,NA,Cynthia Axne,4/20/65,F,3,NA,Democrat,A000378
Axne,IA,H,1358,THUD,Grants-in-Aid for Airports,Department of Transportation,NA,Des Moines,Des Moines Airport (DSM) Terminal Design,NA,NA,7000000,NA,1,H,7000000,1,0,7000000,0,Cynthia,NA,NA,NA,Cynthia Axne,4/20/65,F,3,NA,Democrat,A000378
Axne,IA,H,1585,THUD,Highway Infrastructure Programs,Department of Transportation,NA,Montgomery County,Montgomery County Bridge Replacement Project,NA,NA,2000000,NA,1,H,2000000,1,0,2000000,0,Cynthia,NA,NA,NA,Cynthia Axne,4/20/65,F,3,NA,Democrat,A000378
Axne,IA,H,1586,THUD,Highway Infrastructure Programs,Department of Transportation,NA,NA,Broadway Multimodal Improvements project,NA,NA,5000000,NA,1,H,5000000,1,0,5000000,0,Cynthia,NA,NA,NA,Cynthia Axne,4/20/65,F,3,NA,Democrat,A000378
Axne,IA,H,2606,THUD,Community Development Fund,Department of Housing and Urban Development,Food Bank of Iowa,NA,Food Bank of Iowa Warehouse Expansion for a Hunger Free Iowa,NA,NA,750000,NA,1,H,750000,1,0,750000,0,Cynthia,NA,NA,NA,Cynthia Axne,4/20/65,F,3,NA,Democrat,A000378
Axne,IA,H,2607,THUD,Community Development Fund,Department of Housing and Urban Development,"City of Perry, Iowa",Perry,Perry Downtown Improvements Phase 1,NA,NA,1919082,NA,1,H,1919082,1,0,1919082,0,Cynthia,NA,NA,NA,Cynthia Axne,4/20/65,F,3,NA,Democrat,A000378
Axne,IA,H,2608,THUD,Community Development Fund,Department of Housing and Urban Development,Neighborhood Finance Corporation,Polk County,Neighborhood Finance Corporation's Workforce Housing in Polk County,NA,NA,360000,NA,1,H,360000,1,0,360000,0,Cynthia,NA,NA,NA,Cynthia Axne,4/20/65,F,3,NA,Democrat,A000378
Axne,IA,H,2609,THUD,Community Development Fund,Department of Housing and Urban Development,City of Mount Ayr,Mount Ayr,Mount Ayr Downtown Revitalization Project,NA,NA,750000,NA,1,H,750000,1,0,750000,0,Cynthia,NA,NA,NA,Cynthia Axne,4/20/65,F,3,NA,Democrat,A000378
Axne,IA,H,2610,THUD,Community Development Fund,Department of Housing and Urban Development,Iowa Homeless Youth Center,NA,Building Their Futures Through the Iowa Homeless Youth Center Employment Skill Building Initiative Facility,NA,NA,750000,NA,1,H,750000,1,0,750000,0,Cynthia,NA,NA,NA,Cynthia Axne,4/20/65,F,3,NA,Democrat,A000378
Axne,IA,H,2611,THUD,Community Development Fund,Department of Housing and Urban Development,Adams County Economic Development Corporation,Adams County,Adams County Entrepreneur and Business Incubator Center,NA,NA,779025,NA,1,H,779025,1,0,779025,0,Cynthia,NA,NA,NA,Cynthia Axne,4/20/65,F,3,NA,Democrat,A000378
Axne,IA,H,3794,LHHS,Employment and Training Administration,Department of Labor,NA,Ankeny,"Des Moines Area Community College, Ankeny, IA for a workforce development initiative and equipment",NA,NA,339000,NA,1,H,339000,1,0,339000,0,Cynthia,NA,NA,NA,Cynthia Axne,4/20/65,F,3,NA,Democrat,A000378
Axne,IA,H,4210,LHHS,Administration for Community Living,Department of Health and Human Services,NA,Johnston,"Wesley Community Services, Inc., Johnston, IA for expanding access to and delivery of senior services, including the purchase of equipment",NA,NA,1322415,NA,1,H,1322415,1,0,1322415,0,Cynthia,NA,NA,NA,Cynthia Axne,4/20/65,F,3,NA,Democrat,A000378
Axne,IA,H,6286,Interior,STAG-Clean Water State Revolving Fund,Environmental Protection Agency,NA,Clive,City of Clive for the Greenbelt Landing Project,NA,NA,500000,NA,1,H,500000,1,0,500000,0,Cynthia,NA,NA,NA,Cynthia Axne,4/20/65,F,3,NA,Democrat,A000378
Axne,IA,H,6287,Interior,STAG-Clean Water State Revolving Fund,Environmental Protection Agency,NA,Pacific Junction,City of Pacific Junction for a Green Infrastructure Project,NA,NA,1000000,NA,1,H,1000000,1,0,1000000,0,Cynthia,NA,NA,NA,Cynthia Axne,4/20/65,F,3,NA,Democrat,A000378
Bacon,NE,H,913,CJS,OJP-Byrne,DOJ,Douglas County,Omaha,Douglas County Youth Legal Services and Violence Reduction Initiative,NA,NA,1000000,NA,1,H,1000000,1,0,1000000,0,Don,NA,NA,NA,Don Bacon,8/16/63,M,2,NA,Republican,B001298
Bacon,NE,H,1376,THUD,Grants-in-Aid for Airports,Department of Transportation,NA,NA,Eppley Airfield (OMA) Terminal Modernization Program Phase 1-Central Utility Plant Base Building,NA,NA,5000000,NA,1,H,5000000,1,0,5000000,0,Don,NA,NA,NA,Don Bacon,8/16/63,M,2,NA,Republican,B001298
Bacon,NE,H,1748,THUD,Highway Infrastructure Programs,Department of Transportation,NA,NA,Blackstone Streetscape Improvements,NA,NA,2000000,NA,1,H,2000000,1,0,2000000,0,Don,NA,NA,NA,Don Bacon,8/16/63,M,2,NA,Republican,B001298
Bacon,NE,H,1749,THUD,Highway Infrastructure Programs,Department of Transportation,NA,NA,Phase II of The North 24th Street Streetscape Improvements Project,NA,NA,4000000,NA,1,H,4000000,1,0,4000000,0,Don,NA,NA,NA,Don Bacon,8/16/63,M,2,NA,Republican,B001298
Bacon,NE,H,3064,THUD,Community Development Fund,Department of Housing and Urban Development,"Habitat for Humanity of Omaha, Inc.",Omaha,Myott Park Renovation and Expansion,NA,NA,1100000,NA,1,H,1100000,1,0,1100000,0,Don,NA,NA,NA,Don Bacon,8/16/63,M,2,NA,Republican,B001298
Bacon,NE,H,3065,THUD,Community Development Fund,Department of Housing and Urban Development,City of Ralson,Ralson,Burlington Avenue Extension and Bridge,NA,NA,2000000,NA,1,H,2000000,1,0,2000000,0,Don,NA,NA,NA,Don Bacon,8/16/63,M,2,NA,Republican,B001298
Bacon,NE,H,4022,LHHS,Administration for Children and Families,Department of Health and Human Services,NA,Boys Town,"Father Flanagan's Boys' Home, Boys Town, NE for an at-risk youth program, including the purchase of equipment and information technology",NA,NA,1000000,NA,1,H,1000000,1,0,1000000,0,Don,NA,NA,NA,Don Bacon,8/16/63,M,2,NA,Republican,B001298
Bacon,NE,H,5524,LHHS,Elementary and Secondary Education,Department of Education,NA,Lincoln,"University of Nebraska System, Lincoln, NE for a science, technology, engineering, and mathematics program",NA,NA,2000000,NA,1,H,2000000,1,0,2000000,0,Don,NA,NA,NA,Don Bacon,8/16/63,M,2,NA,Republican,B001298
Bacon,NE,H,7165,EW,Energy Projects,Department of Energy,Omaha Public Power District,Omaha,Omaha Public Power District Grid Resiliency and Modernization,NA,7787500,7787500,NA,1,H,7787500,1,0,7787500,0,Don,NA,NA,NA,Don Bacon,8/16/63,M,2,NA,Republican,B001298
Balderson,OH,H,1797,THUD,Highway Infrastructure Programs,Department of Transportation,NA,NA,Gaysport Bridge Replacement Project,NA,NA,3000000,NA,1,H,3000000,1,0,3000000,0,Troy,NA,NA,NA,Troy Balderson,1/16/62,M,12,NA,Republican,B001306
Balderson,OH,H,1798,THUD,Highway Infrastructure Programs,Department of Transportation,NA,NA,The Point Intersection Improvement Project,NA,NA,2000000,NA,1,H,2000000,1,0,2000000,0,Troy,NA,NA,NA,Troy Balderson,1/16/62,M,12,NA,Republican,B001306
Balderson,OH,H,1799,THUD,Highway Infrastructure Programs,Department of Transportation,NA,NA,Interchange Construction Project on I-71 at Sunbury Parkway,NA,NA,2000000,NA,1,H,2000000,1,0,2000000,0,Troy,NA,NA,NA,Troy Balderson,1/16/62,M,12,NA,Republican,B001306
Balderson,OH,H,1800,THUD,Highway Infrastructure Programs,Department of Transportation,NA,NA,Thornwood Drive Improvement Project,NA,NA,4000000,NA,1,H,4000000,1,0,4000000,0,Troy,NA,NA,NA,Troy Balderson,1/16/62,M,12,NA,Republican,B001306
Balderson,OH,H,1801,THUD,Highway Infrastructure Programs,Department of Transportation,NA,Licking County,Licking County Transportation Improvement District Roadway Improvement Project,NA,NA,2000000,NA,1,H,2000000,1,0,2000000,0,Troy,NA,NA,NA,Troy Balderson,1/16/62,M,12,NA,Republican,B001306
Balderson,OH,H,4796,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,Columbus,"Research Institute at Nationwide Children's Hospital, Columbus, OH for facilities and equipment",NA,NA,1000000,NA,2,B,500000,1,1,500000,500000,Troy,NA,NA,NA,Troy Balderson,1/16/62,M,12,NA,Republican,B001306
Balderson,OH,H,6076,Interior,STAG- Drinking Water State Revolving Fund,Environmental Protection Agency,NA,NA,Southwest Licking Community Water and Sewer District 161 Water Tower Project,NA,NA,2134300,NA,1,H,2134300,1,0,2134300,0,Troy,NA,NA,NA,Troy Balderson,1/16/62,M,12,NA,Republican,B001306
Baldwin,WI,S,23,AG,Agricultural Research Service,"USDA, Research, Education, and Economics",University of Wisconsin-Madison,Madison,Marshfield Agricultural Research Station Dairy Facilities,NA,NA,6000000,NA,1,S,6000000,0,1,0,6000000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,278,AG,Rural Housing Service,"USDA, Rural Development",City of Prairie du Chien,Prairie du Chien,Prairie du Chien Public Safety Center,NA,NA,4950000,NA,2,H,2475000,1,1,2475000,2475000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,280,AG,Rural Housing Service,"USDA, Rural Development",Boys & Girls Club of the Tri-County Area,NA,Boys & Girls Club of the Tri-County Area,NA,NA,500000,NA,1,S,500000,0,1,0,500000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,281,AG,Rural Housing Service,"USDA, Rural Development",City of Burlington Fire Department,Burlington,City of Burlington Fire Department,NA,NA,880000,NA,1,S,880000,0,1,0,880000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,282,AG,Rural Housing Service,"USDA, Rural Development",Friends of the Brandon Public Library,Brandon,Brandon Public Library,NA,NA,473000,NA,1,S,473000,0,1,0,473000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,283,AG,Rural Housing Service,"USDA, Rural Development",Lakes Country Public Library,Lakes County,Lakes Country Public Library,NA,NA,500000,NA,1,S,500000,0,1,0,500000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,284,AG,Rural Housing Service,"USDA, Rural Development",St. Croix Valley Food Bank,NA,St. Croix Valley Food Bank,NA,NA,4319000,NA,1,S,4319000,0,1,0,4319000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,285,AG,Rural Housing Service,"USDA, Rural Development",City of Viroqua,Viroqua,City of Viroqua Fire Station,NA,NA,5250000,NA,1,S,5250000,0,1,0,5250000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,286,AG,Rural Housing Service,"USDA, Rural Development",Adams County Fire District,Adams County,Adams County Fire District,NA,NA,34000,NA,1,S,34000,0,1,0,34000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,287,AG,Rural Housing Service,"USDA, Rural Development",Southwest Health,NA,Southwest Wisconsin Regional Childcare,NA,NA,2585000,NA,1,S,2585000,0,1,0,2585000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,288,AG,Rural Housing Service,"USDA, Rural Development",Laona Rescue Unit,Laona,Laona Rescue Building for Shared Towns 911 Ambulance Service,NA,NA,2093000,NA,1,S,2093000,0,1,0,2093000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,289,AG,Rural Housing Service,"USDA, Rural Development",College of Menominee Nation,NA,College of Menominee Nation Neopit Partnership Site,NA,NA,1425000,NA,1,S,1425000,0,1,0,1425000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,290,AG,Rural Housing Service,"USDA, Rural Development",Boys & Girls Club of Barron,Barron,Boys & Girls Club of Barron County New Building Project,NA,NA,500000,NA,1,S,500000,0,1,0,500000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,291,AG,Rural Housing Service,"USDA, Rural Development",Memorial Hospital of Lafayette County,Lafayette County,Memorial Hospital of Lafayette County (MHLC),NA,NA,5000000,NA,1,S,5000000,0,1,0,5000000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,292,AG,Rural Housing Service,"USDA, Rural Development",Sister Bay & Liberty Grove,NA,Sister Bay & Liberty Grove,NA,NA,900000,NA,1,S,900000,0,1,0,900000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,293,AG,Rural Housing Service,"USDA, Rural Development",Lac Courte Oreilles Ojibwe College,NA,Lac Courte Oreilles Ojibwe College Expansion,NA,NA,5000000,NA,1,S,5000000,0,1,0,5000000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,294,AG,Rural Housing Service,"USDA, Rural Development",Sturgeon Bay Historical Society,NA,Door County Granary,NA,NA,3300000,NA,1,S,3300000,0,1,0,3300000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,295,AG,Rural Housing Service,"USDA, Rural Development",Village of Oregon,Oregon,Oregon Public Library,NA,NA,1000000,NA,1,S,1000000,0,1,0,1000000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,296,AG,Rural Housing Service,"USDA, Rural Development",Riverwood Nature Center,Riverwood,Riverwood Rural Development Project,NA,NA,950000,NA,1,S,950000,0,1,0,950000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,297,AG,Rural Housing Service,"USDA, Rural Development",City of Monroe,Monroe,Fire Department Ladder Truck Replacement,NA,NA,825000,NA,1,S,825000,0,1,0,825000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,369,FSGG,Salaries and Expenses,Small Business Administration (SBA),Wisconsin Technology Council,Madison,Wisconsin Technology Council,NA,NA,115000,NA,1,S,115000,0,1,0,115000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,803,CJS,COPS Tech,DOJ,Milwaukee Police Department,Milwaukee,Public Safety Radio System Upgrade,NA,NA,6000000,NA,1,S,6000000,0,1,0,6000000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,1333,MilCon VA,NA,Army Reserve,Fort McCoy,Monroe County,Transient Training Enlisted Barracks,NA,NA,38000000,NA,1,S,38000000,0,1,0,38000000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,1334,MilCon VA,NA,Army Reserve,Fort McCoy,Monroe County,Transient Training Officer Barracks,NA,NA,31000000,NA,1,S,31000000,0,1,0,31000000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,1962,THUD,Highway Infrastructure Programs,Department of Transportation,NA,NA,Blatnik Bridge,NA,NA,7500000,NA,1,S,7500000,0,1,0,7500000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,2106,THUD,Transit Infrastructure Grants,Department of Transportation,Milwaukee County Department of Transportation,Milwaukee County,Cleaner Buses Initiative,NA,NA,3850000,NA,2,H,1925000,1,1,1925000,1925000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,3666,THUD,Community Development Fund,Department of Housing and Urban Development,Boys & Girls Club of Oshkosh,Oshkosh,Boys & Girls Club of Oshkosh Center Improvements,NA,NA,1000000,NA,1,S,1000000,0,1,0,1000000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,3667,THUD,Community Development Fund,Department of Housing and Urban Development,Milwaukee County,Milwaukee,Milwaukee County Rehabilitation of Foreclosures,NA,NA,5000000,NA,1,S,5000000,0,1,0,5000000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,3668,THUD,Community Development Fund,Department of Housing and Urban Development,City of Janesville,Janesville,Woodman's Community Center,NA,NA,5000000,NA,1,S,5000000,0,1,0,5000000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,3669,THUD,Community Development Fund,Department of Housing and Urban Development,WRTP BIG STEP,NA,Step UP! Learning & Innovation Center,NA,NA,1500000,NA,1,S,1500000,0,1,0,1500000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,3673,THUD,Community Development Fund,Department of Housing and Urban Development,Village of Viola,Viola,Viola Economic Recovery Implementation,NA,NA,1751115,NA,2,H,875557.5,1,1,875557.5,875557.5,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,3674,THUD,Community Development Fund,Department of Housing and Urban Development,Boys & Girls Clubs of the Greater Chippewa Valley,Chippewa Valley,Boys & Girls Clubs of the Greater Chippewa Valley,NA,NA,1000000,NA,2,H,500000,1,1,500000,500000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,3678,THUD,Community Development Fund,Department of Housing and Urban Development,Capita Productions Inc,NA,Arts Outreach and Engagement Initiative,NA,NA,150000,NA,2,H,75000,1,1,75000,75000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,3679,THUD,Community Development Fund,Department of Housing and Urban Development,Housing Authority of the City of Milwaukee,Milwaukee,Community Wellness Center at the City of Milwaukee's Westlawn Gardens Choice Neighborhood Project,NA,NA,750000,NA,2,H,375000,1,1,375000,375000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,3680,THUD,Community Development Fund,Department of Housing and Urban Development,Near West Side Partners,NA,Concordia 27 Consortium Initiative,NA,NA,2350000,NA,2,H,1175000,1,1,1175000,1175000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,3681,THUD,Community Development Fund,Department of Housing and Urban Development,Local Initiatives Support Corporation (Milwaukee Office),NA,LISC-Milwaukee's Predevelopment Loans for Affordable Housing Program,NA,NA,750000,NA,2,H,375000,1,1,375000,375000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,3686,THUD,Community Development Fund,Department of Housing and Urban Development,The Salvation Army of Dane County,Dane County,Salvation Army of Dane County Shelter Facility,NA,NA,4000000,NA,2,H,2000000,1,1,2000000,2000000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,3687,THUD,Community Development Fund,Department of Housing and Urban Development,City of Baraboo,Baraboo,"City of Baraboo, WI River Walk and Oak Street Overlook",NA,NA,500000,NA,2,H,250000,1,1,250000,250000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,3835,LHHS,Employment and Training Administration,Department of Labor,NA,NA,"Latino Academy of Workforce Development, WI, for commercial driver's license workforce training",NA,NA,2000000,NA,1,S,2000000,0,1,0,2000000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,3960,LHHS,Employment and Training Administration,Department of Labor,NA,NA,"WI Department of Workforce Development, WI, for early childhood educator workforce development",NA,NA,5000000,NA,1,S,5000000,0,1,0,5000000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
Baldwin,WI,S,4227,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,West Durand,"AdventHealth Durand, West Durand, WI for facilities and equipment",NA,NA,916000,NA,2,H,458000,1,1,458000,458000,Tammy,NA,NA,NA,Tammy Baldwin,2/11/62,F,NA,1,Democrat,B001230
