last,st,chamber,id,subcommittee,account,department,recipient,location,project,budget_request,additional_amount,amount,first.x,multi,origination,member_amount,house_mem,sentate_mem,house_tot,senate_tot,first.y,middle_name,suffix,nickname,full_name,birthday,gender,district,senate_class,party,bioguide_id,recipient.x,recipient.y,project.x,project.y,amount.x,suffix.x,nickname.x,full_name.x,birthday.x,gender.x,senate_class.x,party.x,...35,...36,state,first,full_name.y,project_st,amount.y,senate_class.y,party.y,member_id,pvi_2020,request_num,ID,FY,middle,member_ID,suffix.y,nickname.y,birthday.y,gender.y,cat,sub,address.lon,address.lat,formatted_address.lon,formatted_address.lat,formatted_address.type,formatted_address.loctype,formatted_address.address,formatted_address.north,formatted_address.south,formatted_address.east,formatted_address.west
Capito,WV,S,4040,LHHS,Administration for Children and Families,Department of Health and Human Services,,,"Hope Meadows, WV, for family engagement and reunification services, including the purchase of technology",,,750000.0,,2.0,S,375000.0,0,2,0.0,750000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,4060,LHHS,Administration for Children and Families,Department of Health and Human Services,,Huntington,"Marshall University, WV, for a center on fostercare",,,750000.0,,2.0,S,375000.0,0,2,0.0,750000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,4148,LHHS,Administration for Community Living,Department of Health and Human Services,,,"Catholic Charities West Virginia, Inc., WV, for support of a hospital transition program",,,233000.0,,2.0,S,116500.0,0,2,0.0,233000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,4236,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"Alderson Broaddus University, WV, for equipment",,,500000.0,,2.0,S,250000.0,0,2,0.0,500000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,4287,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,Madison,"Boone Memorial Hospital, Inc., Madison, WV for facilities and equipment",,,3000000.0,,3.0,B,1000000.0,1,2,1000000.0,2000000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,4329,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,Charleston,"Charleston Area Medical Center, WV, for equipment, including information technology",,,750000.0,,2.0,S,375000.0,0,2,0.0,750000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,4330,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,Charleston,"Charleston Area Medical Center, WV, for equipment, including information technology for cardiovascular care",,,1696000.0,,2.0,S,848000.0,0,2,0.0,1696000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,4331,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,Charleston,"Charleston Area Medical Center, WV, for equipment, including telemedicine and information technology",,,1500000.0,,1.0,S,1500000.0,0,1,0.0,1500000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,4362,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,Huntington,"City of Huntington, WV, for equipment, including information technology",,,500000.0,,2.0,S,250000.0,0,2,0.0,500000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,4383,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"Community Care of West Virginia, WV, for facilities and equipment",,,1250000.0,,2.0,S,625000.0,0,2,0.0,1250000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,4516,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,Hancock County,"Hancock County Commission, WV, for facilities and equipment",,,183000.0,,1.0,S,183000.0,0,1,0.0,183000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,4578,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,Dunbar,"Kanawha County Emergency Ambulance Authority, WV, for Dunbar station facilities and equipment",,,750000.0,,1.0,S,750000.0,0,1,0.0,750000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,4579,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,South Charleston,"Kanawha County Emergency Ambulance Authority, WV, for South Charleston station facilitiesand equipment",,,750000.0,,1.0,S,750000.0,0,1,0.0,750000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,4580,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,St. Albans,"Kanawha County Emergency Ambulance Authority, WV, for St. Albans station facilities and equipment",,,750000.0,,1.0,S,750000.0,0,1,0.0,750000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,4654,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,"Marshall University, WV","Marshall University, WV, for Chapmanville Specialty Care facilities and equipment",,,750000.0,,2.0,S,375000.0,0,2,0.0,750000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,4672,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"Minnie Hamilton Hospital, WV, for facilities and equipment",,,339000.0,,2.0,S,169500.0,0,2,0.0,339000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,4678,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"Mon Health Preston Memorial Hospital, WV, for facilities and equipment",,,3000000.0,,2.0,S,1500000.0,0,2,0.0,3000000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,4805,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"Roane General Hospital, WV, for facilities and equipment",,,300000.0,,2.0,S,150000.0,0,2,0.0,300000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,4848,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"Shepherd University, WV, for facilities and equipment",,,609000.0,,2.0,S,304500.0,0,2,0.0,609000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,4956,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,University of Charleston,"University of Charleston, WV, for facilities and equipment",,,1750000.0,,2.0,S,875000.0,0,2,0.0,1750000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,5031,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"West Virginia School of Osteopathic Medicine, WV, for facilities and equipment",,,325000.0,,3.0,B,108333.3333,1,2,108333.3333,216666.6667,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,5032,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"West Virginia University, WV, for optical studiesequipment",,,1160000.0,,2.0,S,580000.0,0,2,0.0,1160000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,5033,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"West Virginia University Hospitals Inc., WV, for cytology laboratory facilities and equipment",,,2434000.0,,2.0,S,1217000.0,0,2,0.0,2434000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,5034,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"West Virginia University Hospitals Inc., WV, for facilities and equipment for Chestnut Ridge",,,2500000.0,,2.0,S,1250000.0,0,2,0.0,2500000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,5035,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"West Virginia University Hospitals Inc., WV, for facilities and equipment for WVU Children's Hospital",,,3500000.0,,2.0,S,1750000.0,0,2,0.0,3500000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,5036,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"West Virginia University Hospitals Inc., WV, for facilities and equipment for an adolescent and young adult clinic",,,2000000.0,,2.0,S,1000000.0,0,2,0.0,2000000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,5037,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"West Virginia University Hospitals Inc., WV, for facilities and equipment for the Rockefeller Neuroscience Institute",,,3000000.0,,2.0,S,1500000.0,0,2,0.0,3000000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,5038,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"West Virginia University Hospitals Inc., WV, for histology laboratory facilities and equipment",,,3500000.0,,2.0,S,1750000.0,0,2,0.0,3500000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,5039,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"West Virginia University Hospitals Inc., WV, for specialty clinic facilities and equipment",,,3000000.0,,2.0,S,1500000.0,0,2,0.0,3000000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,5465,LHHS,Elementary and Secondary Education,Department of Education,,,"Save the Children Federation, Inc., WV, for afterschool and early learning education programs",,,250000.0,,2.0,S,125000.0,0,2,0.0,250000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,5473,LHHS,Elementary and Secondary Education,Department of Education,,,"Shepherd University, WV, for a teacher professional development program, including stipends",,,657000.0,,2.0,S,328500.0,0,2,0.0,657000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,5537,LHHS,Elementary and Secondary Education,Department of Education,,,"West Virginia Music Hall of Fame, WV, for educational programs,including interactive displays, exhibits, and curriculum",,,111000.0,,2.0,S,55500.0,0,2,0.0,111000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,5597,LHHS,Higher Education,Department of Education,,,"Concord University, WV, for a new physician assistant degree program",,,1050000.0,,1.0,S,1050000.0,0,1,0.0,1050000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,5682,LHHS,Higher Education,Department of Education,,,"Marshall University, WV, for research and education in cybersecurity,including the purchase of IT equipment and software",,,1000000.0,,2.0,S,500000.0,0,2,0.0,1000000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,5764,LHHS,Higher Education,Department of Education,,,"Shepherd University, WV, for curriculum development, including stipends",,,20000.0,,2.0,S,10000.0,0,2,0.0,20000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,5844,LHHS,Higher Education,Department of Education,,,"West Virginia Higher Education Policy Commission, WV, for an open education resources project, including faculty stipends",,,433000.0,,2.0,S,216500.0,0,2,0.0,433000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,5845,LHHS,Higher Education,Department of Education,,,"West Virginia Network, WV, for the purchase of equipment, technology, and IT services supporting elementary, secondary, and postsecondary education",,,1500000.0,,2.0,S,750000.0,0,2,0.0,1500000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,5846,LHHS,Higher Education,Department of Education,,Parkersburg,"West Virginia University at Parkersburg, WV, for an upskilling incumbent workers program",,,596000.0,,2.0,S,298000.0,0,2,0.0,596000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,5847,LHHS,Higher Education,Department of Education,,,"West Virginia University, WV, for the library upgrades, including the purchase of equipment and technology",,,250000.0,,2.0,S,125000.0,0,2,0.0,250000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,5848,LHHS,Higher Education,Department of Education,,,"West Virginia University, WV, for the purchase of equipment, technology, and IT software to support cybersecurity education",,,750000.0,,2.0,S,375000.0,0,2,0.0,750000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,6142,Interior,STAG- Drinking Water State Revolving Fund,Environmental Protection Agency,,,Ravenswood for Sewage Treatment Plant,,,3500000.0,,2.0,S,1750000.0,0,2,0.0,3500000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,6143,Interior,STAG- Drinking Water State Revolving Fund,Environmental Protection Agency,,,Union for Pickaway Waterline Extension,,,400000.0,,2.0,S,200000.0,0,2,0.0,400000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,6144,Interior,STAG- Drinking Water State Revolving Fund,Environmental Protection Agency,,,Logan Water Department for Alternate Source Water,,,500000.0,,2.0,S,250000.0,0,2,0.0,500000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,6145,Interior,STAG- Drinking Water State Revolving Fund,Environmental Protection Agency,,Berkeley County,Berkeley County Public Service Water District for Bunker Hill Water Mainline Upgrade,,,3000000.0,,2.0,S,1500000.0,0,2,0.0,3000000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,6146,Interior,STAG- Drinking Water State Revolving Fund,Environmental Protection Agency,,,Keyser for Water Treatment Plant and System Improvements,,,8000000.0,,2.0,S,4000000.0,0,2,0.0,8000000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,6566,Interior,STAG-Clean Water State Revolving Fund,Environmental Protection Agency,,Mason County,Mason County Public Service District for Apple Grove Sewer Collection System Project,,,1000000.0,,1.0,S,1000000.0,0,1,0.0,1000000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,6567,Interior,STAG-Clean Water State Revolving Fund,Environmental Protection Agency,,,Elk Valley Public Service District for Elk River Embankment Stabilization and Sanitary Sewer Relocations Project,,,3887000.0,,1.0,S,3887000.0,0,1,0.0,3887000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,6568,Interior,STAG-Clean Water State Revolving Fund,Environmental Protection Agency,,Raleigh County,Raleigh County for Raleigh County Piney View-Batoff Mountain Waterline Extension,,,1000000.0,,1.0,S,1000000.0,0,1,0.0,1000000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,6569,Interior,STAG-Clean Water State Revolving Fund,Environmental Protection Agency,,Barboursville,Barboursville for Wastewater System Upgrade & Lagoon Decommissioning,,,5000000.0,,2.0,S,2500000.0,0,2,0.0,5000000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,6570,Interior,STAG-Clean Water State Revolving Fund,Environmental Protection Agency,,,Spencer for Municipal Wastewater System Inflow & Infiltration Reduction Project,,,1652000.0,,2.0,S,826000.0,0,2,0.0,1652000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,6571,Interior,STAG-Clean Water State Revolving Fund,Environmental Protection Agency,,,Ansted for Wastewater Treatment Plant Upgrade,,,4400000.0,,2.0,S,2200000.0,0,2,0.0,4400000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,6701,Interior,Historic Preservation Fund-Save America's Treasures Grants,National Park Service,,Gasssaway,Town of Gassaway for Depot Renovations,,,75000.0,,2.0,S,37500.0,0,2,0.0,75000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,6717,Homeland,Federal Assistance-PDM,FEMA,Beckley Sanitary Board,Beckley,"Hartley Avenue, Beckley Little League, & Pinecrest Stormwater and Sanitary Sewer Improvements",,,4173000.0,,2.0,S,2086500.0,0,2,0.0,4173000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,6718,Homeland,Federal Assistance-PDM,FEMA,Beckley Sanitary Board,Beckley,Robert C. Byrd Drive Stormwater and Sanitary Sewer Improvements,,,4612000.0,,1.0,S,4612000.0,0,1,0.0,4612000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,6728,Homeland,Federal Assistance-PDM,FEMA,Charles Town,Charles Town,Charles Town Green Infrastructure for Stormwater Pollution Flooding Project,,,375000.0,,1.0,S,375000.0,0,1,0.0,375000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,6729,Homeland,Federal Assistance-PDM,FEMA,Charleston,Charleston,Chesterfield Avenue Stormwater Management Project,,,469000.0,,1.0,S,469000.0,0,1,0.0,469000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,6769,Homeland,Federal Assistance-PDM,FEMA,City of Ripley,Ripley,City of Ripley for Viking Lane Storm Drain Project Phase II,,,750000.0,,1.0,S,750000.0,0,1,0.0,750000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,6781,Homeland,Federal Assistance-PDM,,City of Wheeling,Wheeling,Wheeling Nuttal Avenue Stormwater Enhancements,,,941000.0,,1.0,S,941000.0,0,1,0.0,941000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,6802,Homeland,Federal Assistance-PDM,FEMA,Grant Town,Grant Town,Grant Town Stormwater System Improvements,,,1875000.0,,1.0,S,1875000.0,0,1,0.0,1875000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,6810,Homeland,Federal Assistance-PDM,FEMA,Huntington Sanitary Board,,Huntington Backflow Prevention Valves Project,,,6358000.0,,2.0,S,3179000.0,0,2,0.0,6358000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,6823,Homeland,Federal Assistance-PDM,FEMA,Montgomery,Montgomery,City of Montgomery Sanitary Department Essential Needs,,,868000.0,,1.0,S,868000.0,0,1,0.0,868000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,6830,Homeland,Federal Assistance-PDM,FEMA,New Cumberland,Cumberland,City of New Cumberland Storm Sewer Project,,,150000.0,,1.0,S,150000.0,0,1,0.0,150000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,6853,Homeland,Federal Assistance-PDM,FEMA,Town of Lost Creek,Lost Creek,Town of Lost Creek Drainage,,,446000.0,,1.0,S,446000.0,0,1,0.0,446000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,6863,Homeland,Federal Assistance-PDM,FEMA,Town of Sutton,Sutton,Town of Sutton Storm Sewer,,,562000.0,,1.0,S,562000.0,0,1,0.0,562000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,6878,Homeland,Federal Assistance-PDM,FEMA,West Virginia Conservation Agency,,West Virginia Watershed Flood Hazard Mitigation Project,,,4500000.0,,1.0,S,4500000.0,0,1,0.0,4500000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capito,WV,S,6889,EW,Construction,Army Corps of Engineers (Civil),U.S. Army Corps of Engineers,Central West Virginia (Section 571),"Central West Virginia Environmental Infrastructure, WV (Section 571)",,10000000.0,10000000.0,,1.0,S,10000000.0,0,1,0.0,10000000.0,Shelley,Moore,,,Shelley Moore Capito,11/26/53,F,,2.0,Republican,C001047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
